RFC,GNB,KNN,MLP
0.8208955223880597,0.8059701492537313,0.7910447761194029,0.8059701492537313
0.7,0.6666666666666666,0.6216216216216217,0.6388888888888888
0.7789855072463767,0.755175983436853,0.724896480331263,0.7357660455486543
